trial_id,block_id,recording_id,electrode,word,session_token,trial_file,start_sample,end_sample,length_samples
trial_000450,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000450.npy,223080,224360,1280
trial_000451,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000451.npy,229560,230680,1120
trial_000452,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000452.npy,235280,236760,1480
trial_000453,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000453.npy,241760,242920,1160
trial_000454,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000454.npy,247120,248360,1240
trial_000455,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000455.npy,253120,255800,2680
trial_000456,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000456.npy,259200,261000,1800
trial_000457,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000457.npy,265080,272320,7240
trial_000458,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000458.npy,277040,279960,2920
trial_000459,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000459.npy,283240,287080,3840
trial_000460,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000460.npy,289120,290920,1800
trial_000461,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000461.npy,293800,296080,2280
trial_000462,block_000010,agagcl:help:s10,agagcl,help,s10,processed/agagcl/operational/trials/trial_000462.npy,301080,303960,2880
trial_000463,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000463.npy,19040,20560,1520
trial_000464,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000464.npy,25480,26200,720
trial_000465,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000465.npy,31080,33160,2080
trial_000466,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000466.npy,36920,38520,1600
trial_000467,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000467.npy,43480,44760,1280
trial_000468,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000468.npy,49120,51960,2840
trial_000469,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000469.npy,54960,58680,3720
trial_000470,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000470.npy,61240,63160,1920
trial_000471,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000471.npy,67360,68720,1360
trial_000472,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000472.npy,73600,74240,640
trial_000473,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000473.npy,78120,80240,2120
trial_000474,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000474.npy,85640,86240,600
trial_000475,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000475.npy,91200,93320,2120
trial_000476,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000476.npy,97040,98680,1640
trial_000477,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000477.npy,103240,104800,1560
trial_000478,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000478.npy,109160,110160,1000
trial_000479,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000479.npy,114920,116400,1480
trial_000480,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000480.npy,121080,122040,960
trial_000481,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000481.npy,127040,128120,1080
trial_000482,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000482.npy,132800,135920,3120
trial_000483,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000483.npy,138960,140760,1800
trial_000484,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000484.npy,145040,146640,1600
trial_000485,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000485.npy,151520,154640,3120
trial_000486,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000486.npy,156960,158160,1200
trial_000487,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000487.npy,163480,165200,1720
trial_000488,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000488.npy,169040,170080,1040
trial_000489,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000489.npy,175120,176920,1800
trial_000490,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000490.npy,180880,182640,1760
trial_000491,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000491.npy,185680,188800,3120
trial_000492,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000492.npy,192880,194760,1880
trial_000493,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000493.npy,198960,200240,1280
trial_000494,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000494.npy,204920,212880,7960
trial_000495,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000495.npy,217440,218680,1240
trial_000496,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000496.npy,222160,254000,31840
trial_000497,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000497.npy,256760,260400,3640
trial_000498,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000498.npy,264920,266520,1600
trial_000499,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000499.npy,268960,273000,4040
trial_000500,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000500.npy,276800,278320,1520
trial_000501,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000501.npy,283360,284720,1360
trial_000502,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000502.npy,286840,290640,3800
trial_000503,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000503.npy,295480,299040,3560
trial_000504,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000504.npy,301360,303160,1800
trial_000505,block_000011,agagcl:help:s2,agagcl,help,s2,processed/agagcl/operational/trials/trial_000505.npy,307560,308240,680
trial_000506,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000506.npy,18320,22160,3840
trial_000507,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000507.npy,25240,26880,1640
trial_000508,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000508.npy,31160,33200,2040
trial_000509,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000509.npy,36360,38440,2080
trial_000510,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000510.npy,43600,44360,760
trial_000511,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000511.npy,49240,50400,1160
trial_000512,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000512.npy,55200,56560,1360
trial_000513,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000513.npy,61360,64640,3280
trial_000514,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000514.npy,67280,68640,1360
trial_000515,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000515.npy,72120,74680,2560
trial_000516,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000516.npy,79840,81280,1440
trial_000517,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000517.npy,84320,86720,2400
trial_000518,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000518.npy,89720,92560,2840
trial_000519,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000519.npy,97600,98640,1040
trial_000520,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000520.npy,103160,110560,7400
trial_000521,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000521.npy,115400,116600,1200
trial_000522,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000522.npy,121240,122600,1360
trial_000523,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000523.npy,127480,128760,1280
trial_000524,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000524.npy,133560,134600,1040
trial_000525,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000525.npy,137560,140360,2800
trial_000526,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000526.npy,144160,146240,2080
trial_000527,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000527.npy,151280,153320,2040
trial_000528,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000528.npy,155440,158640,3200
trial_000529,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000529.npy,162280,164760,2480
trial_000530,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000530.npy,168840,169320,480
trial_000531,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000531.npy,176280,176680,400
trial_000532,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000532.npy,181680,182200,520
trial_000533,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000533.npy,187560,188640,1080
trial_000534,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000534.npy,192840,193920,1080
trial_000535,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000535.npy,205960,209200,3240
trial_000536,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000536.npy,211400,212400,1000
trial_000537,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000537.npy,223640,224280,640
trial_000538,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000538.npy,229960,230440,480
trial_000539,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000539.npy,234560,236920,2360
trial_000540,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000540.npy,241520,242400,880
trial_000541,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000541.npy,246920,248240,1320
trial_000542,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000542.npy,253520,254640,1120
trial_000543,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000543.npy,259800,260680,880
trial_000544,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000544.npy,265120,266680,1560
trial_000545,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000545.npy,269840,272240,2400
trial_000546,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000546.npy,277960,278240,280
trial_000547,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000547.npy,282560,284640,2080
trial_000548,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000548.npy,287480,290720,3240
trial_000549,block_000012,agagcl:help:s3,agagcl,help,s3,processed/agagcl/operational/trials/trial_000549.npy,295480,296440,960
trial_000550,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000550.npy,19120,19920,800
trial_000551,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000551.npy,24880,25920,1040
trial_000552,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000552.npy,30840,32160,1320
trial_000553,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000553.npy,37600,38120,520
trial_000554,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000554.npy,43440,44200,760
trial_000555,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000555.npy,49520,50080,560
trial_000556,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000556.npy,54680,56240,1560
trial_000557,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000557.npy,61240,62000,760
trial_000558,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000558.npy,66120,73880,7760
trial_000559,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000559.npy,79280,80080,800
trial_000560,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000560.npy,84640,85720,1080
trial_000561,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000561.npy,91280,91760,480
trial_000562,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000562.npy,97200,98920,1720
trial_000563,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000563.npy,102800,105440,2640
trial_000564,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000564.npy,109280,110160,880
trial_000565,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000565.npy,115040,117040,2000
trial_000566,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000566.npy,119040,125360,6320
trial_000567,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000567.npy,127680,128200,520
trial_000568,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000568.npy,133240,141640,8400
trial_000569,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000569.npy,144920,146000,1080
trial_000570,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000570.npy,150680,152000,1320
trial_000571,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000571.npy,155760,159600,3840
trial_000572,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000572.npy,162880,164680,1800
trial_000573,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000573.npy,167320,169920,2600
trial_000574,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000574.npy,175120,176760,1640
trial_000575,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000575.npy,178680,182640,3960
trial_000576,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000576.npy,186880,187960,1080
trial_000577,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000577.npy,192960,194080,1120
trial_000578,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000578.npy,198960,199960,1000
trial_000579,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000579.npy,202320,207560,5240
trial_000580,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000580.npy,211720,214520,2800
trial_000581,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000581.npy,217280,238800,21520
trial_000582,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000582.npy,240800,256680,15880
trial_000583,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000583.npy,259320,260040,720
trial_000584,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000584.npy,265120,266440,1320
trial_000585,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000585.npy,271520,272440,920
trial_000586,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000586.npy,277000,278120,1120
trial_000587,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000587.npy,283040,284520,1480
trial_000588,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000588.npy,288880,289960,1080
trial_000589,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000589.npy,291960,295920,3960
trial_000590,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000590.npy,300760,302280,1520
trial_000591,block_000013,agagcl:help:s4,agagcl,help,s4,processed/agagcl/operational/trials/trial_000591.npy,305880,309360,3480
trial_000592,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000592.npy,19520,20800,1280
trial_000593,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000593.npy,24680,26960,2280
trial_000594,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000594.npy,31400,34480,3080
trial_000595,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000595.npy,37880,39000,1120
trial_000596,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000596.npy,44280,45160,880
trial_000597,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000597.npy,49920,51000,1080
trial_000598,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000598.npy,55680,57560,1880
trial_000599,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000599.npy,61720,63280,1560
trial_000600,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000600.npy,67480,68720,1240
trial_000601,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000601.npy,72960,75000,2040
trial_000602,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000602.npy,80040,93280,13240
trial_000603,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000603.npy,97920,98760,840
trial_000604,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000604.npy,103680,104320,640
trial_000605,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000605.npy,107840,118960,11120
trial_000606,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000606.npy,121760,124960,3200
trial_000607,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000607.npy,127600,140320,12720
trial_000608,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000608.npy,144480,146520,2040
trial_000609,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000609.npy,150560,165440,14880
trial_000610,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000610.npy,169840,171160,1320
trial_000611,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000611.npy,175840,176760,920
trial_000612,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000612.npy,178800,185040,6240
trial_000613,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000613.npy,187360,189040,1680
trial_000614,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000614.npy,193440,195080,1640
trial_000615,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000615.npy,199600,201360,1760
trial_000616,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000616.npy,205920,219720,13800
trial_000617,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000617.npy,222480,226400,3920
trial_000618,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000618.npy,228400,244320,15920
trial_000619,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000619.npy,248160,254560,6400
trial_000620,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000620.npy,259720,261880,2160
trial_000621,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000621.npy,265600,266680,1080
trial_000622,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000622.npy,271600,272560,960
trial_000623,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000623.npy,277520,278680,1160
trial_000624,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000624.npy,284200,284800,600
trial_000625,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000625.npy,289320,291480,2160
trial_000626,block_000014,agagcl:help:s5,agagcl,help,s5,processed/agagcl/operational/trials/trial_000626.npy,295760,296560,800
trial_000627,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000627.npy,19400,20520,1120
trial_000628,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000628.npy,24560,26440,1880
trial_000629,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000629.npy,31680,32480,800
trial_000630,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000630.npy,36760,38840,2080
trial_000631,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000631.npy,43440,44440,1000
trial_000632,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000632.npy,49160,50320,1160
trial_000633,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000633.npy,55640,57040,1400
trial_000634,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000634.npy,61280,68040,6760
trial_000635,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000635.npy,79160,80400,1240
trial_000636,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000636.npy,85440,85880,440
trial_000637,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000637.npy,91880,92480,600
trial_000638,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000638.npy,97680,98480,800
trial_000639,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000639.npy,103720,104480,760
trial_000640,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000640.npy,109680,111280,1600
trial_000641,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000641.npy,115720,117840,2120
trial_000642,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000642.npy,121720,122360,640
trial_000643,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000643.npy,128320,129560,1240
trial_000644,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000644.npy,133080,134200,1120
trial_000645,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000645.npy,139520,142600,3080
trial_000646,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000646.npy,145240,146320,1080
trial_000647,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000647.npy,151200,153320,2120
trial_000648,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000648.npy,157280,158240,960
trial_000649,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000649.npy,163960,164360,400
trial_000650,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000650.npy,169640,170200,560
trial_000651,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000651.npy,175520,176240,720
trial_000652,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000652.npy,181240,182240,1000
trial_000653,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000653.npy,193040,194320,1280
trial_000654,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000654.npy,197920,200400,2480
trial_000655,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000655.npy,205160,206200,1040
trial_000656,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000656.npy,209240,212280,3040
trial_000657,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000657.npy,215920,218160,2240
trial_000658,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000658.npy,223120,225680,2560
trial_000659,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000659.npy,229000,230080,1080
trial_000660,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000660.npy,235680,236520,840
trial_000661,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000661.npy,241720,242200,480
trial_000662,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000662.npy,247040,248400,1360
trial_000663,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000663.npy,253160,254080,920
trial_000664,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000664.npy,259600,260240,640
trial_000665,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000665.npy,265760,266440,680
trial_000666,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000666.npy,277440,278160,720
trial_000667,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000667.npy,284480,286200,1720
trial_000668,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000668.npy,289920,291280,1360
trial_000669,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000669.npy,295400,296200,800
trial_000670,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000670.npy,301240,302440,1200
trial_000671,block_000015,agagcl:help:s6,agagcl,help,s6,processed/agagcl/operational/trials/trial_000671.npy,307480,308400,920
